IntroductionID:ID,Introduction,:LABEL
intro_0119,餐厅位于中央索菲特大酒店内，环境优雅温馨，坐在靠窗的位置上，还可以尽享布里斯班CBD中心城市风景。主打法式风味菜品，还有一些当地特色菜，食材新鲜，菜单随时令变化，菜品摆盘精致，颜值极高。此外，餐厅的服务也非常到位，用餐体验很棒。,Introduction
intro_0120,当地著名的海鲜自助餐厅，位于帝豪酒店内。这里有鲜甜的虎虾，肥硕的牡蛎，诱人的帝王蟹，和最著名的澳洲龙虾，当然还有其他各国的美味料理，食物极其丰盛，用餐氛围超赞，绝对物有所值。,Introduction
intro_0121,Thai Naramit是一家传统的泰国餐厅，提供正宗的泰式美食。餐厅拥有一些露天座位，夏季的夜晚或者冬日的午后可以在室外享受布里斯班的美好时光。店内的菜品口味正宗，得到很多当地人的欢迎，由于人气较高，建议想去的朋友提前预订哦。,Introduction
intro_0122,Rockpool Bar&Grill是一家牛排餐厅，招牌的牛排一定要尝试，若想小酌一杯，则可以尝试当地的精选葡萄酒。,Introduction
intro_0123,"The Boatbuilders Yard is one of Melbourne's truly unique function venues, located close to the CBD in South Wharf, Melbourne's vibrant hospitality and convention precinct.",Introduction
intro_0124,Oriental Teahouse是墨尔本连锁的中餐厅，位于Little Collins的分店人气超高，店内以大红色为主色调，颇具中式风情。餐厅主打粤式茶点，笼屉中装着的点心精致美味，深受当地华人的喜爱。,Introduction
intro_0125,Tiamo位于墨尔本著名的Lygon美食街，环境休闲，是一家精致的小店。该店提供高质量意大利美食，服务高效，价格合理，吸引了很多当地人和游客。老板很亲切，愿意和顾客交谈，给予游客旅游意见，这是一家很温馨的小餐厅。,Introduction
intro_0126,Aubergine Restaurant 是一个私密的餐厅，拥有高高的天花板，美丽又古朴的灯光，典雅的装饰，让有创意又有趣的食物产品大放异彩。它希望这里的食物时有经典背景的现代美食。 原料是由当地农民供应商的提供的，并不是餐厅要求他们提供所需的食材。宁愿让他们提供他们所认为当天最好的食材。所以，这意味着，这里的菜单每天更新。 这里的葡萄酒赢得了无数奖项，并拥有超过500个标签的有趣并经典的葡萄酒。,Introduction
intro_0127,索菲特酒店的招牌餐厅，设计风格优雅。位于墨尔本的繁华商业区，坐在窗边城市景观一览无遗。提供现代欧式美食，餐厅坚持选用新鲜的当地食材烹饪菜肴，出品精致美味。,Introduction
intro_0128,布里斯班瞭望台的宝石，消磨时间的最佳去处。精致的菜单，卓越的主厨，壮丽的海岸线，定会让你心满意足。集酒馆、餐厅及活动场所为一体。,Introduction
intro_0129,粮仓是悉尼当地一家小有名气的广东餐厅，这里提供正宗的粤式茶点，很多甚至是手工擀面。餐厅的装修非常有特色，菜品也尽可能还愿粤菜的原汁原味。,Introduction
intro_0130,位于Windsor酒店内，环境典雅安静。各式甜点都非常精致，虽然价格不便宜，但是绝对物超所值，是下午茶的不二之选。,Introduction
intro_0131,Rosetta Ristorante是位于雅拉河南岸的意大利餐厅，天鹅绒材质的座椅和水晶灯打造出复古华丽的就餐环境，选择丰富的意大利菜肴美味而精致，服务也是非常贴心到位。,Introduction
intro_0132,Four In Hand Dinning Room是悉尼一家小有名气的高档餐厅，这里采用最优质的食材精心设计烹饪，带给顾客味觉和视觉的双重享受，午餐的性价比还算不错。,Introduction
intro_0133,环境简洁雅致的咖啡简餐，在世界各地都有连锁店。提供现代澳大利亚美食，选取时令新鲜的当地食材，出品精致美味，这里的Brunch颇受好评。,Introduction
intro_0134,成立于1885年的海鲜餐厅，在当地颇有名气，濒临沃森湾的海滨步道，可以欣赏到悉尼港湾的优美海景。海鲜料理种类丰富，食材新鲜。,Introduction
intro_0135,鳟屋座落于一栋百年历史的建筑物下层，店内5米长的寿司台采用红色设计，比喻日本传统歌舞伎之舞台，顾客在5米长的寿司台可享用每日从鱼市场严选多达15种新鲜海产。,Introduction
intro_0136,悉尼塔上的旋转自助餐厅，也就是悉尼最高点，视野非常的不错，可以俯瞰悉尼全景，喜欢浪漫情调的可以选择来这里。提供超过50道新鲜烹制的菜肴，包括生猛海鲜、澳式西餐、意式料理、中式料理、日式料理及泰式料理。,Introduction
intro_0137,Joe Black cafe是悉尼有名的西式咖啡店，位于Commonwealth大街上，离车站很近，可以步行至Hyde Park 或 Circular Quay。这是一家很棒的吃早餐的地方，许多人会专程赶来这里吃早餐。店内环境十分干净整洁，装潢非常精致，整体氛围很好。店里有很多素食菜肴，适合素食主义者。这里最有特色的还是咖啡，咖啡种类繁多，足够你一一尝试过来。,Introduction
intro_0138,Pancakes On The Rocks是1975年就开业的老店，在悉尼超级有人气，已经开了好几家分店，这家是位于岩石区的老店，深受当地人的欢迎。 老店是24小时营业的，大部分时间都有人在排队。从名字就可以看出这家餐厅主打的是pancake，口味多样化。,Introduction
intro_0139,从墨西哥城到尤卡坦半岛，各地口味和烹饪技术都体现在了Méjico的菜肴里，在澳大利亚，这家餐厅被评为最优秀的墨西哥餐厅。从生厂商那里直接采购最新鲜的食材制作的菜肴。餐厅的菜单取决于食材的季节性，无论是在桌子边放置着的Guacamole，Tacos，或是令人垂涎欲滴的Mexican Margaritas和龙舌兰酒都属上乘。,Introduction
intro_0140,Papa Gede's Bar应该是一个在悉尼最好的酒吧之一。这家酒吧曾获得过的提名、奖项及评论有：最佳邻里酒吧，最佳新酒吧，酒吧杂志提名：最佳小酒吧等。酒吧的工作人员都非常热情和周到，这里的酒水种类包括啤酒和很多经典鸡尾酒，Tiki鸡尾酒，高品质上选的葡萄酒及更多。周二晚上这里会有喜剧演出，每月一次，表演者包括Steve Hughes 和 Matt Okine，你将在这里度过一个美好的夜晚。,Introduction
intro_0141,Etsu Izakaya是现代居酒屋风格的日式料理店，是亲友聚会的好地方。这里菜品丰富，有寿司、生鱼片、日式沙拉和天妇罗等。,Introduction
intro_0142,这里的海鲜是一流的，透过玻璃，能看到Swan河的平行线。,Introduction
intro_0143,Medusa Greek Taverna是一家传统地中海风格的餐厅。这家店的主厨Peter Koutsopoulos的梦想是将希腊菜向全世界传播。Peter在40年前来到澳大利亚，在Parramatta开了他第一家希腊餐厅。成功之后不久又有新餐厅开业，但他仍然渴望那些传统口味，于是在悉尼创建了Medusa，带来真正的希腊口味。,Introduction
intro_0144,拥有充足停车位，停车很方便，餐厅环境宽阔，服务也很周到，整个用餐过程都让人觉得轻松愉悦。提供多种口味的披萨，食材新鲜，酱料喷香，披萨皮也烤得刚好，散发酥香。还有各类酒水饮料，晚上来这儿喝一杯，也是很不错的。,Introduction
intro_0145,Rice Paper Scissors是一家现代风格的亚洲餐厅，提供多种亚洲风味小吃，十分有特色，采用有机食材，更有独家、酱料让食客感受满满的东南亚风情。餐厅装修非常特别，店内的鸡尾酒很受当地人的欢迎。,Introduction
intro_0146,餐厅坐落于水景迷人的码头上，水天相接，美得令人沉醉。带有日式风味的意大利菜肴精致诱人，分量不多但以质取胜，非常适合想尝试多种美味菜肴的顾客。主厨在烹饪中不断探索，打造了色香味俱全的独特美味。,Introduction
intro_0147,"At Dumpling Bar the service is professional and familiar, being a local favourite. We look forward to welcoming you to experience our original restaurant.",Introduction
intro_0148,万寿宫是墨尔本久负盛名的高端粤菜餐厅，几十年的悠久历史见证不变的经典粤式风味。内部装潢融入中式古典元素，古朴典雅又不失大气。餐厅检验菜品的标准非常高，基于亚洲烹饪哲学，根据食材的季节性，每天从市场上购买新鲜食材，严格把控烹饪的细节，制作令人惊喜的粤式风味菜肴。,Introduction
intro_0149,Graze MCA位于悉尼的George大街，当代艺术博物馆的一楼。用餐区设置在户外，在品尝美味的同时可以欣赏到整个环形码头的美景。所有菜肴选用的都是最好、最新鲜的澳大利亚时令食材，为顾客提供精致的料理，另外还会配上合适的葡萄酒。,Introduction
intro_0150,Sushi-e位于悉尼建业酒店内，是一家荣获众多美食类奖项的日本料理餐厅，厨师团队来自日本，日式美味、海鲜料理都相当正宗，还有多款日式酒水和鸡尾酒。,Introduction
intro_0151,餐厅装修采用极简抽象的风格，简单不失大气。餐厅十分注重澳大利亚本土饮食文化，尊重美食的地域特色，采用当地新鲜食材制作本土菜肴，并努力将澳大利亚的现代美食特色融入食物。另外，餐厅还创立了保护澳大利亚饮食文化的基金会，充分体现了餐厅对传承历史的尊重和发展文化的理念。,Introduction
intro_0152,餐厅的服务、氛围、装潢和摆盘精美的美味食物都很吸引人。尤其是早餐，十分有名气，建议提前预定早餐，虽然不像五星级酒店种类那么多但是每一道都很精致，晚餐也十分讲究，是一个值得一去的餐厅。,Introduction
intro_0153,餐厅善于捕捉季节的气息，利用季节对食材风味、香气、口感与品质的影响，以此为基础量身打造变幻莫测的佳肴。由于距离葡萄酒庄路程很近，餐厅的藏酒数量惊人，品质也令人惊喜，傍晚时在通透的落地窗前一边品酒一边远眺美景，欣赏远处星星点点的城市灯光，十分惬意。,Introduction
intro_0154,餐厅设计现代简约，员工热情友好，氛围也很不错。食物新鲜可口，色香味俱全，主营的是澳洲菜。,Introduction
intro_0155,墨尔本生意火爆的意大利餐厅，经常被订满，晚上10点依然座无虚席。休闲的用餐氛围，工作人员对顾客的需求观察极其细腻，服务效率很高。厨房是开放式的，可以欣赏到专业大厨的制作过程。,Introduction
intro_0156,澳大利亚文化遗产酒店内部的餐厅，员工非常专业，服务高效。方便了在酒店住宿的旅客们，菜品精致价格实惠。酒店坐落在悉尼著名的景点Rock区，晚上风景很美。,Introduction
intro_0157,这是一家意大利餐厅，这里的浓咖啡非常棒。这家餐厅十分重视为顾客提供良好的用餐体验。,Introduction
intro_0158,这里有些海鲜几乎是霍巴特最美味的，如扇贝虾意面、咖喱海鲜杂烩、海鲜馅饼等等。啤酒和葡萄酒也十分值得尝试。,Introduction
intro_0159,悉尼鱼市生意非常好的一家，种类丰富，食材新鲜，澳洲龙虾肉质厚实、三文鱼油脂饱满、海胆非常鲜甜，如果你不想回家做，可以在这里加工，厨师的手艺都很专业哦。,Introduction
intro_0160,Shiraz Authentic Persian是一家中东风味的餐厅，餐厅的装潢颇具中东风情，这里有地道的中东风味美食，也供应清真菜和素食。,Introduction
intro_0161,法式餐厅，里面提供的菜肴都非常美味，虽然价格有点小贵，但是很值，另外，一定要尝尝店里的葡萄酒。,Introduction
